,Heading1Key,Heading1Label,Heading1TitleText,Heading2Key,Heading2TitleText,SectionKey,SectionLabel,SectionText,SubsectionKey,SubsectionLabel,SubsectionText,MarginalNoteKey,MarginalNote,ParagraphKey,ParagraphLabel,ParagraphText,SubparagraphKey,SubparagraphLabel,SubparagraphText,ClauseKey,ClauseLabel,ClauseText,SubclauseKey,SubclauseLabel,SubclauseText
3148,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122632,395,,122635,(2),"Where, on search, anything mentioned in subsection (1) is found, it shall be seized and carried before the justice who shall order",122635,Power to seize,122637,(a),that it be detained for the purposes of an inquiry or a trial; or,,,,,,,,,
3149,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122632,395,,122635,(2),"Where, on search, anything mentioned in subsection (1) is found, it shall be seized and carried before the justice who shall order",122635,Power to seize,122638,(b),"if it is not detained for the purposes of an inquiry or a trial,",122639,(i),"that it be restored to the owner, or",,,,,,
3150,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122632,395,,122635,(2),"Where, on search, anything mentioned in subsection (1) is found, it shall be seized and carried before the justice who shall order",122635,Power to seize,122638,(b),"if it is not detained for the purposes of an inquiry or a trial,",122640,(ii),that it be forfeited to Her Majesty in right of the province in which the proceedings take place if the owner cannot be ascertained.,,,,,,
3151,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122632,395,,122641,(3),An appeal lies from an order made under paragraph (2)(b) in the manner in which an appeal lies in summary conviction proceedings under Part XXVII and the provisions of that Part relating to appeals apply to appeals under this subsection.,122641,Appeal,,,,,,,,,,,,
3152,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122645,396,,122647,(1),Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years or is guilty of an offence punishable on summary conviction who,122647,Offences in relation to mines,1202329,(b),"adds anything to, removes anything from or tampers with a sample or material that has been taken or is being or is about to be taken from any existing or prospective mine, mining claim or oil well for the purpose of being assayed, tested or otherwise valued, with a fraudulent intent to affect the result of the assay, test or valuation.",,,,,,,,,
3153,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122645,396,,122647,(1),Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years or is guilty of an offence punishable on summary conviction who,122647,Offences in relation to mines,122648,(a),"adds anything to or removes anything from any existing or prospective mine, mining claim or oil well with a fraudulent intent to affect the result of an assay, a test or a valuation that has been made or is to be made with respect to the mine, mining claim or oil well, or",,,,,,,,,
3154,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122645,396,,122651,(2),"For the purposes of proceedings under subsection (1), evidence that",122651,Presumption,122653,(a),"something has been added to or removed from anything to which subsection (1) applies, or",,,,,,,,,
3155,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,122645,396,,122651,(2),"For the purposes of proceedings under subsection (1), evidence that",122651,Presumption,122654,(b),"anything to which subsection (1) applies has been tampered with,",,,,,,,,,
3156,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253508,(1),"Everyone commits an offence who, by deceit, falsehood or other fraudulent means, knowingly obtains a trade secret or communicates or makes available a trade secret.",1253508,Trade secret,,,,,,,,,,,,
3157,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253509,(2),Everyone commits an offence who knowingly obtains a trade secret or communicates or makes available a trade secret knowing that it was obtained by the commission of an offence under subsection (1).,1253509,Trade secret — prior knowledge,,,,,,,,,,,,
3158,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253511,(3),Everyone who commits an offence referred to in subsection (1) or (2) is guilty,1253511,Punishment,1253513,(a),of an indictable offence and is liable to imprisonment for a term not exceeding 14 years; or,,,,,,,,,
3159,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253511,(3),Everyone who commits an offence referred to in subsection (1) or (2) is guilty,1253511,Punishment,1253514,(b),of an offence punishable on summary conviction.,,,,,,,,,
3160,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253515,(4),"For greater certainty, no person commits an offence under subsection (1) or (2) if the trade secret was obtained by independent development or by reason only of reverse engineering.",1253515,For greater certainty,,,,,,,,,,,,
3161,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253517,(5),"For the purpose of this section, trade secret means any information that",1253517,Definition of trade secret,1253519,(a),is not generally known in the trade or business that uses or may use that information;,,,,,,,,,
3162,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253517,(5),"For the purpose of this section, trade secret means any information that",1253517,Definition of trade secret,1253520,(b),has economic value from not being generally known; and,,,,,,,,,
3163,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122424,Fraud,1253506,391,,1253517,(5),"For the purpose of this section, trade secret means any information that",1253517,Definition of trade secret,1253521,(c),is the subject of efforts that are reasonable under the circumstances to maintain its secrecy.,,,,,,,,,
3164,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122659,397,,1202336,(2),"Every person who, with intent to defraud their creditors, is privy to the commission of an offence under subsection (1) is guilty of",1202336,Privy,1202338,(a),an indictable offence and liable to imprisonment for a term of not more than five years; or,,,,,,,,,
3165,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122659,397,,1202336,(2),"Every person who, with intent to defraud their creditors, is privy to the commission of an offence under subsection (1) is guilty of",1202336,Privy,1202339,(b),an offence punishable on summary conviction.,,,,,,,,,
3166,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122659,397,,122661,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, with intent to defraud,",122661,Books and documents,1202333,(a),"destroys, mutilates, alters, falsifies or makes a false entry in a book, paper, writing, valuable security or document, or",,,,,,,,,
3167,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122659,397,,122661,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, with intent to defraud,",122661,Books and documents,1202334,(b),"omits a material particular from, or alters a material particular in, a book, paper, writing, valuable security or document.",,,,,,,,,
3168,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122669,398,"Every one who, with intent to deceive, falsifies an employment record by any means, including the punching of a time clock, is guilty of an offence punishable on summary conviction.",,,,,,,,,,,,,,,,,
3169,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122669,398,"Every one who, with intent to deceive, falsifies an employment record by any means, including the punching of a time clock, is guilty of an offence punishable on summary conviction.",,,,122669,Falsifying employment record,,,,,,,,,,,,
3170,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122673,399,"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, being entrusted with the receipt, custody or management of any part of the public revenues, knowingly furnishes a false statement or return of",,,,,,,,,,,,,,,,,
3171,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122673,399,"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, being entrusted with the receipt, custody or management of any part of the public revenues, knowingly furnishes a false statement or return of",,,,122673,False return by public officer,,,,,,,,,,,,
3172,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122680,400,,122682,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years or is guilty of an offence punishable on summary conviction who makes, circulates or publishes a prospectus, a statement or an account, whether written or oral, that they know is false in a material particular, with intent",122682,"False prospectus, etc.",122683,(a),"to induce persons, whether ascertained or not, to become shareholders or partners in a company,",,,,,,,,,
3173,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122680,400,,122682,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years or is guilty of an offence punishable on summary conviction who makes, circulates or publishes a prospectus, a statement or an account, whether written or oral, that they know is false in a material particular, with intent",122682,"False prospectus, etc.",122684,(b),"to deceive or defraud the members, shareholders or creditors, whether ascertained or not, of a company, or",,,,,,,,,
3174,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122680,400,,122682,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years or is guilty of an offence punishable on summary conviction who makes, circulates or publishes a prospectus, a statement or an account, whether written or oral, that they know is false in a material particular, with intent",122682,"False prospectus, etc.",122685,(c),to induce any person to,1202349,(ii),enter into any security for the benefit of a company.,,,,,,
3175,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122680,400,,122682,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years or is guilty of an offence punishable on summary conviction who makes, circulates or publishes a prospectus, a statement or an account, whether written or oral, that they know is false in a material particular, with intent",122682,"False prospectus, etc.",122685,(c),to induce any person to,122686,(i),"entrust or advance anything to a company, or",,,,,,
3176,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122680,400,,122682,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years or is guilty of an offence punishable on summary conviction who makes, circulates or publishes a prospectus, a statement or an account, whether written or oral, that they know is false in a material particular, with intent",122682,"False prospectus, etc.",122688,(d),"[Repealed, 1994, c. 44, s. 26]",,,,,,,,,
3177,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122680,400,,122690,(2),"In this section, company means a syndicate, body corporate or company, whether existing or proposed to be created.",122690,Definition of company,,,,,,,,,,,,
3178,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122694,401,,122696,(1),"Every one who, by means of a false or misleading representation, knowingly obtains or attempts to obtain the carriage of anything by any person into a country, province, district or other place, whether or not within Canada, where the importation or transportation of it is, in the circumstances of the case, unlawful is guilty of an offence punishable on summary conviction.",122696,Obtaining carriage by false billing,,,,,,,,,,,,
3179,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122694,401,,122697,(2),"Where a person is convicted of an offence under subsection (1), anything by means of or in relation to which the offence was committed, on such conviction, in addition to any punishment that is imposed, is forfeited to Her Majesty and shall be disposed of as the court may direct.",122697,Forfeiture,,,,,,,,,,,,
3180,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122658,Falsification of Books and Documents,122701,402,"[Repealed, 2018, c. 29, s. 44]",,,,,,,,,,,,,,,,,
3181,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,1202351,405,"Every person who, without lawful authority or excuse, acknowledges, in the name of another person before a court or a judge or other person authorized to receive the acknowledgment, a recognizance, undertaking, release order, confession of judgment, consent to judgment or judgment, deed or other instrument or act is guilty of",,,,,,,,,,,,,,,,,
3182,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,1202351,405,"Every person who, without lawful authority or excuse, acknowledges, in the name of another person before a court or a judge or other person authorized to receive the acknowledgment, a recognizance, undertaking, release order, confession of judgment, consent to judgment or judgment, deed or other instrument or act is guilty of",,,,1202351,Acknowledging instrument in false name,,,,,,,,,,,,
3183,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122703,402.1,"For the purposes of sections 402.2 and 403, identity information means any information — including biological or physiological information — of a type that is commonly used alone or in combination with other information to identify or purport to identify an individual, including a fingerprint, voice print, retina image, iris image, DNA profile, name, address, date of birth, written signature, electronic signature, digital signature, user name, credit card number, debit card number, financial institution account number, passport number, Social Insurance Number, health insurance number, driver’s licence number or password.",,,,,,,,,,,,,,,,,
3184,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122703,402.1,"For the purposes of sections 402.2 and 403, identity information means any information — including biological or physiological information — of a type that is commonly used alone or in combination with other information to identify or purport to identify an individual, including a fingerprint, voice print, retina image, iris image, DNA profile, name, address, date of birth, written signature, electronic signature, digital signature, user name, credit card number, debit card number, financial institution account number, passport number, Social Insurance Number, health insurance number, driver’s licence number or password.",,,,122703,Definition of identity information,,,,,,,,,,,,
3185,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122709,(1),"Every person commits an offence who obtains or possesses another person’s identity information with intent to use it to commit an indictable offence that includes fraud, deceit or falsehood as an element of the offence.",122709,Identity theft,,,,,,,,,,,,
3186,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122710,(2),"Everyone commits an offence who transmits, makes available, distributes, sells or offers for sale another person’s identity information, or has it in their possession for any of those purposes, knowing that or being reckless as to whether the information will be used to commit an indictable offence that includes fraud, deceit or falsehood as an element of the offence.",122710,Trafficking in identity information,,,,,,,,,,,,
3187,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122714,(a),section 57 (forgery of or uttering forged passport);,,,,,,,,,
3188,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122715,(b),section 58 (fraudulent use of certificate of citizenship);,,,,,,,,,
3189,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122716,(c),section 130 (personating peace officer);,,,,,,,,,
3190,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122717,(d),section 131 (perjury);,,,,,,,,,
3191,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122718,(e),"section 342 (theft, forgery, etc., of credit card);",,,,,,,,,
3192,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122719,(f),section 362 (false pretence or false statement);,,,,,,,,,
3193,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122720,(g),section 366 (forgery);,,,,,,,,,
3194,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122721,(h),"section 368 (use, trafficking or possession of forged document);",,,,,,,,,
3195,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122722,(i),section 380 (fraud); and,,,,,,,,,
3196,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122712,(3),"For the purposes of subsections (1) and (2), an indictable offence referred to in either of those subsections includes an offence under any of the following sections:",122712,Clarification,122723,(j),section 403 (identity fraud).,,,,,,,,,
3197,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122724,(4),"An accused who is charged with an offence under subsection (1) or (2) may be tried and punished by any court having jurisdiction to try that offence in the place where the offence is alleged to have been committed or in the place where the accused is found, is arrested or is in custody. However, no proceeding in respect of the offence shall be commenced in a province without the consent of the Attorney General of that province if the offence is alleged to have been committed outside that province.",122724,Jurisdiction,,,,,,,,,,,,
3198,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122726,(5),Everyone who commits an offence under subsection (1) or (2),122726,Punishment,122728,(a),is guilty of an indictable offence and liable to imprisonment for a term of not more than five years; or,,,,,,,,,
3199,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122707,402.2,,122726,(5),Everyone who commits an offence under subsection (1) or (2),122726,Punishment,122729,(b),is guilty of an offence punishable on summary conviction.,,,,,,,,,
3200,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122732,403,,122734,(1),"Everyone commits an offence who fraudulently personates another person, living or dead,",122734,Identity fraud,122735,(a),with intent to gain advantage for themselves or another person;,,,,,,,,,
3201,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122732,403,,122734,(1),"Everyone commits an offence who fraudulently personates another person, living or dead,",122734,Identity fraud,122736,(b),with intent to obtain any property or an interest in any property;,,,,,,,,,
3202,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122732,403,,122734,(1),"Everyone commits an offence who fraudulently personates another person, living or dead,",122734,Identity fraud,122737,(c),with intent to cause disadvantage to the person being personated or another person; or,,,,,,,,,
3203,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122732,403,,122734,(1),"Everyone commits an offence who fraudulently personates another person, living or dead,",122734,Identity fraud,122738,(d),"with intent to avoid arrest or prosecution or to obstruct, pervert or defeat the course of justice.",,,,,,,,,
3204,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122732,403,,122739,(2),"For the purposes of subsection (1), personating a person includes pretending to be the person or using the person’s identity information — whether by itself or in combination with identity information pertaining to any person — as if it pertains to the person using it.",122739,Clarification,,,,,,,,,,,,
3205,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122732,403,,122741,(3),Everyone who commits an offence under subsection (1),122741,Punishment,122743,(a),is guilty of an indictable offence and liable to imprisonment for a term of not more than 10 years; or,,,,,,,,,
3206,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122732,403,,122741,(3),Everyone who commits an offence under subsection (1),122741,Punishment,122744,(b),is guilty of an offence punishable on summary conviction.,,,,,,,,,
3207,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122702,Identity Theft and Identity Fraud,122747,404,"[Repealed, 2018, c. 29, s. 46]",,,,,,,,,,,,,,,,,
3208,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122804,Wreck,122805,415,Every one who,,,,,,,,,,,,,,,,,
3209,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122804,Wreck,122805,415,Every one who,,,,122805,Offences in relation to wreck,,,,,,,,,,,,
3210,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122818,416,"The Governor in Council may, by notice to be published in the Canada Gazette, prescribe distinguishing marks that are appropriated for use on public stores to denote the property of Her Majesty therein, whether the stores belong to Her Majesty in right of Canada or to Her Majesty in any other right.",,,,,,,,,,,,,,,,,
3211,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122818,416,"The Governor in Council may, by notice to be published in the Canada Gazette, prescribe distinguishing marks that are appropriated for use on public stores to denote the property of Her Majesty therein, whether the stores belong to Her Majesty in right of Canada or to Her Majesty in any other right.",,,,122818,Distinguishing mark on public stores,,,,,,,,,,,,
3212,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122822,417,,122824,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than two years or is guilty of an offence punishable on summary conviction who,",122824,Applying or removing marks without authority,122825,(a),"without lawful authority applies a distinguishing mark to anything, or",,,,,,,,,
3213,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122822,417,,122824,(1),"Every person is guilty of an indictable offence and liable to imprisonment for a term of not more than two years or is guilty of an offence punishable on summary conviction who,",122824,Applying or removing marks without authority,122826,(b),"with intent to conceal the property of Her Majesty in public stores, removes, destroys or obliterates, in whole or in part, a distinguishing mark.",,,,,,,,,
3214,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122822,417,,122827,(2),"Every person who, without lawful authority, receives, possesses, keeps, sells or delivers public stores that they know bear a distinguishing mark is guilty of",122827,Unlawful transactions in public stores,122829,(a),an indictable offence and is liable to imprisonment for a term not exceeding two years; or,,,,,,,,,
3215,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122822,417,,122827,(2),"Every person who, without lawful authority, receives, possesses, keeps, sells or delivers public stores that they know bear a distinguishing mark is guilty of",122827,Unlawful transactions in public stores,122830,(b),an offence punishable on summary conviction.,,,,,,,,,
3216,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122822,417,,122831,(3),"For the purposes of this section, distinguishing mark means a distinguishing mark that is appropriated for use on public stores pursuant to section 416.",122831,Definition of distinguishing mark,,,,,,,,,,,,
3217,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122835,418,,122837,(1),"Every one who knowingly sells or delivers defective stores to Her Majesty or commits fraud in connection with the sale, lease or delivery of stores to Her Majesty or the manufacture of stores for Her Majesty is guilty of an indictable offence and liable to imprisonment for a term not exceeding fourteen years.",122837,Selling defective stores to Her Majesty,,,,,,,,,,,,
3218,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122835,418,,122838,(2),"Every one who, being a representative of an organization that commits, by fraud, an offence under subsection (1),",122838,Offences by representatives,122840,(a),"knowingly takes part in the fraud, or",,,,,,,,,
3219,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122835,418,,122838,(2),"Every one who, being a representative of an organization that commits, by fraud, an offence under subsection (1),",122838,Offences by representatives,122841,(b),"knows or has reason to suspect that the fraud is being committed or has been or is about to be committed and does not inform the responsible government, or a department thereof, of Her Majesty,",,,,,,,,,
3220,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122845,419,"Every person is guilty of an offence punishable on summary conviction who, without lawful authority,",,,,,,,,,,,,,,,,,
3221,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122845,419,"Every person is guilty of an offence punishable on summary conviction who, without lawful authority,",,,,122845,Unlawful use of military uniforms or certificates,,,,,,,,,,,,
3222,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122853,420,,122855,(1),"Every one who buys, receives or detains from a member of the Canadian Forces or a deserter or an absentee without leave therefrom any military stores that are owned by Her Majesty or for which the member, deserter or absentee without leave is accountable to Her Majesty is guilty of",122855,Military stores,122856,(a),an indictable offence and is liable to imprisonment for a term not exceeding five years; or,,,,,,,,,
3223,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122853,420,,122855,(1),"Every one who buys, receives or detains from a member of the Canadian Forces or a deserter or an absentee without leave therefrom any military stores that are owned by Her Majesty or for which the member, deserter or absentee without leave is accountable to Her Majesty is guilty of",122855,Military stores,122857,(b),an offence punishable on summary conviction.,,,,,,,,,
3224,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122853,420,,122858,(2),"No person shall be convicted of an offence under this section where he establishes that he did not know and had no reason to suspect that the military stores in respect of which the offence was committed were owned by Her Majesty or were military stores for which the member, deserter or absentee without leave was accountable to Her Majesty.",122858,Exception,,,,,,,,,,,,
3225,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122862,421,,122864,(1),"In proceedings under sections 417 to 420, evidence that a person was at any time performing duties in the Canadian Forces is, in the absence of any evidence to the contrary, proof that his enrolment in the Canadian Forces prior to that time was regular.",122864,Evidence of enlistment,,,,,,,,,,,,
3226,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122817,Public Stores,122862,421,,122865,(2),"An accused who is charged with an offence under subsection 417(2) shall be presumed to have known that the stores in respect of which the offence is alleged to have been committed bore a distinguishing mark within the meaning of that subsection at the time the offence is alleged to have been committed if he was, at that time, in the service or employment of Her Majesty or was a dealer in marine stores or in old metals.",122865,Presumption when accused a dealer in stores,,,,,,,,,,,,
3227,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",1202361,424,"Every person who threatens to commit an offence under section 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279 or 279.1 against an internationally protected person or who threatens to commit an offence under section 431 is guilty of",,,,,,,,,,,,,,,,,
3228,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",1202361,424,"Every person who threatens to commit an offence under section 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279 or 279.1 against an internationally protected person or who threatens to commit an offence under section 431 is guilty of",,,,1202361,Threat against internationally protected person,,,,,,,,,,,,
3229,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",1202366,424.1,"Every person who, with intent to compel any person, group of persons, state or any international or intergovernmental organization to do or refrain from doing any act, threatens to commit an offence under section 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279 or 279.1 against a member of United Nations personnel or associated personnel or threatens to commit an offence under section 431.1 is guilty of",,,,,,,,,,,,,,,,,
3230,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",1202366,424.1,"Every person who, with intent to compel any person, group of persons, state or any international or intergovernmental organization to do or refrain from doing any act, threatens to commit an offence under section 235, 236, 266, 267, 268, 269, 269.1, 271, 272, 273, 279 or 279.1 against a member of United Nations personnel or associated personnel or threatens to commit an offence under section 431.1 is guilty of",,,,1202366,Threat against United Nations or associated personnel,,,,,,,,,,,,
3231,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122872,(1),"Every one who wilfully breaks a contract, knowing or having reasonable cause to believe that the probable consequences of doing so, whether alone or in combination with others, will be",122872,Criminal breach of contract,122873,(a),"to endanger human life,",,,,,,,,,
3232,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122872,(1),"Every one who wilfully breaks a contract, knowing or having reasonable cause to believe that the probable consequences of doing so, whether alone or in combination with others, will be",122872,Criminal breach of contract,122874,(b),"to cause serious bodily injury,",,,,,,,,,
